frame,timestamp,seconds,source_video_frame,file
254,12:02.18,722.18,17997,frame-254_12m02.18s.jpg
255,12:04.95,724.95,18066,frame-255_12m04.95s.jpg
256,12:09.32,729.32,18175,frame-256_12m09.32s.jpg
257,12:12.01,732.01,18242,frame-257_12m12.01s.jpg
258,12:15.99,735.99,18341,frame-258_12m15.99s.jpg
259,12:18.99,738.99,18416,frame-259_12m18.99s.jpg
260,12:21.92,741.92,18489,frame-260_12m21.92s.jpg
261,12:26.30,746.30,18598,frame-261_12m26.30s.jpg
262,12:28.99,748.99,18665,frame-262_12m28.99s.jpg
263,12:32.60,752.60,18755,frame-263_12m32.60s.jpg
264,12:34.61,754.61,18805,frame-264_12m34.61s.jpg
265,12:36.93,756.93,18863,frame-265_12m36.93s.jpg
266,12:41.03,761.03,18965,frame-266_12m41.03s.jpg
267,12:43.63,763.63,19030,frame-267_12m43.63s.jpg
268,12:45.96,765.96,19088,frame-268_12m45.96s.jpg
269,12:48.97,768.97,19163,frame-269_12m48.97s.jpg
270,12:51.14,771.14,19217,frame-270_12m51.14s.jpg
271,12:55.11,775.11,19316,frame-271_12m55.11s.jpg
272,12:56.72,776.72,19356,frame-272_12m56.72s.jpg
273,13:01.41,781.41,19473,frame-273_13m01.41s.jpg
274,13:03.50,783.50,19525,frame-274_13m03.50s.jpg
275,13:05.75,785.75,19581,frame-275_13m05.75s.jpg
276,13:09.52,789.52,19675,frame-276_13m09.52s.jpg
277,13:14.29,794.29,19794,frame-277_13m14.29s.jpg
278,13:18.35,798.35,19895,frame-278_13m18.35s.jpg
279,13:20.03,800.03,19937,frame-279_13m20.03s.jpg
280,13:23.40,803.40,20021,frame-280_13m23.40s.jpg
281,13:26.05,806.05,20087,frame-281_13m26.05s.jpg
282,13:29.98,809.98,20185,frame-282_13m29.98s.jpg
283,13:32.79,812.79,20255,frame-283_13m32.79s.jpg
284,13:34.00,814.00,20285,frame-284_13m34.00s.jpg
285,13:35.76,815.76,20329,frame-285_13m35.76s.jpg
286,13:38.61,818.61,20400,frame-286_13m38.61s.jpg
287,13:41.02,821.02,20460,frame-287_13m41.02s.jpg
288,13:42.59,822.59,20499,frame-288_13m42.59s.jpg
289,13:44.87,824.87,20556,frame-289_13m44.87s.jpg
290,13:47.24,827.24,20615,frame-290_13m47.24s.jpg
291,13:50.57,830.57,20698,frame-291_13m50.57s.jpg
292,13:52.46,832.46,20745,frame-292_13m52.46s.jpg
293,13:55.23,835.23,20814,frame-293_13m55.23s.jpg
294,13:57.79,837.79,20878,frame-294_13m57.79s.jpg
295,14:02.89,842.89,21005,frame-295_14m02.89s.jpg
296,14:06.58,846.58,21097,frame-296_14m06.58s.jpg
297,14:10.24,850.24,21188,frame-297_14m10.24s.jpg
298,14:13.37,853.37,21266,frame-298_14m13.37s.jpg
299,14:16.53,856.53,21345,frame-299_14m16.53s.jpg
300,14:19.47,859.47,21418,frame-300_14m19.47s.jpg
301,14:21.75,861.75,21475,frame-301_14m21.75s.jpg
302,14:24.04,864.04,21532,frame-302_14m24.04s.jpg
303,14:26.61,866.61,21596,frame-303_14m26.61s.jpg
304,14:28.37,868.37,21640,frame-304_14m28.37s.jpg
305,14:31.42,871.42,21716,frame-305_14m31.42s.jpg
306,14:34.55,874.55,21794,frame-306_14m34.55s.jpg
307,14:37.12,877.12,21858,frame-307_14m37.12s.jpg
308,14:40.65,880.65,21946,frame-308_14m40.65s.jpg
309,14:44.43,884.43,22040,frame-309_14m44.43s.jpg
310,14:47.92,887.92,22127,frame-310_14m47.92s.jpg
311,14:51.69,891.69,22221,frame-311_14m51.69s.jpg
312,14:55.02,895.02,22304,frame-312_14m55.02s.jpg
313,14:57.83,897.83,22374,frame-313_14m57.83s.jpg
314,15:00.28,900.28,22435,frame-314_15m00.28s.jpg
315,15:02.56,902.56,22492,frame-315_15m02.56s.jpg
316,15:05.05,905.05,22554,frame-316_15m05.05s.jpg
317,15:09.63,909.63,22668,frame-317_15m09.63s.jpg
318,15:11.51,911.51,22715,frame-318_15m11.51s.jpg
319,15:14.20,914.20,22782,frame-319_15m14.20s.jpg
320,15:15.77,915.77,22821,frame-320_15m15.77s.jpg
321,15:20.10,920.10,22929,frame-321_15m20.10s.jpg
322,15:22.27,922.27,22983,frame-322_15m22.27s.jpg
323,15:23.83,923.83,23022,frame-323_15m23.83s.jpg
324,15:27.93,927.93,23124,frame-324_15m27.93s.jpg
325,15:31.62,931.62,23216,frame-325_15m31.62s.jpg
326,15:33.30,933.30,23258,frame-326_15m33.30s.jpg
327,15:37.20,937.20,23355,frame-327_15m37.20s.jpg
328,15:40.65,940.65,23441,frame-328_15m40.65s.jpg
329,15:44.38,944.38,23534,frame-329_15m44.38s.jpg
330,15:46.19,946.19,23579,frame-330_15m46.19s.jpg
331,15:47.99,947.99,23624,frame-331_15m47.99s.jpg
332,15:50.72,950.72,23692,frame-332_15m50.72s.jpg
333,15:52.65,952.65,23740,frame-333_15m52.65s.jpg
334,15:56.74,956.74,23842,frame-334_15m56.74s.jpg
335,15:58.51,958.51,23886,frame-335_15m58.51s.jpg
336,16:01.43,961.43,23959,frame-336_16m01.43s.jpg
337,16:04.40,964.40,24033,frame-337_16m04.40s.jpg
338,16:07.86,967.86,24119,frame-338_16m07.86s.jpg
339,16:11.99,971.99,24222,frame-339_16m11.99s.jpg
